Step,Scaffold,SMILES,bioactivity,QED,herg,raw_bioactivity,raw_herg,total_score,ID
238.0,O=C(NCCN1CCCCC1)c1ccccc1,COc1cc(Br)c(O)c(C(=O)NCCN2CCCCC2)c1OC,0.5,0.7846031188964844,0.7507484555244446,0.5,0.2492515593767166,0.643747866153717,fine-tune predictive component_2102
221.0,O=C(NCC1CCCN1)c1nc(N2CCC(COCCN3CCCCC3)CC2)c2ccsc2n1,CCN1CCCC1CNC(=O)c1nc(N2CCC(COCCN3CCCC(C(=O)O)C3)CC2)c2c(C)c(C)sc2n1,0.800000011920929,0.3820321559906006,0.6724213361740112,0.800000011920929,0.32757866382598877,0.6437430381774902,fine-tune predictive component_2103
207.0,O=C(c1cn[nH]c1)N1CCN(C2CCCCC2)CC1,Cn1cc(C(=O)N2CCN(C3CCCCC3)CC2)cn1,0.5,0.8219949007034302,0.7334323525428772,0.5,0.2665676772594452,0.6437330842018127,fine-tune predictive component_2104
86.0,c1coc(COCCCN2CCN(C3CCCC3)CC2)c1,OC(COCc1ccco1)CN1CCN(C2CCCC2)CC1,0.5,0.8309631943702698,0.7293916940689087,0.5,0.2706083059310913,0.6437076330184937,fine-tune predictive component_2105
227.0,O=C(C1CCCN1)N1CC=C(c2ccc(NC(=O)N3CCCC3C(=O)N3CCN(C4CCCC4)CC3)cc2)CC1,CN1CCCC1C(=O)N1CC=C(c2ccc(NC(=O)N3CCCC3C(=O)N3CCN(C4CCCC4)CC3)cc2)CC1,0.6000000238418579,0.5947185754776001,0.7183423638343811,0.6000000238418579,0.2816576361656189,0.6436583399772644,fine-tune predictive component_2106
195.0,O=C(CC12CCC(CC1)CC2)N1CCN(C2CCC2)CC1,O=C(CC12CCC(CC1)CC2)N1CCN(C2CCC2)CC1,0.5,0.7973975539207458,0.74443119764328,0.5,0.25556880235671997,0.643654465675354,fine-tune predictive component_2107
185.0,O=C(NC1CCN(S(=O)(=O)CC23CCC(CC2=O)C3)CC1)N1CCN(C2CCCC2)CC1,CC1(C)C2CCC1(CS(=O)(=O)N1CCC(NC(=O)N3CCN(C4CCCC4)CC3)CC1)C(=O)C2,0.5,0.6341264843940735,0.834746778011322,0.5,0.16525320708751678,0.6436430215835571,fine-tune predictive component_2108
177.0,O=C1CCC2C1CCC1C3CC(N4CCNCC4)CCC3CCC21,CCCC1CC2C3CCC4CC(O)C(N5CCN(CCO)CC5)CC4(C)C3CCC2(C)C1=O,0.6000000238418579,0.6566685438156128,0.683561384677887,0.6000000238418579,0.31643858551979065,0.6436366438865662,fine-tune predictive component_2109
216.0,O=C(c1ccccc1)N1CCN(C2CCCCC2)CC1,CC(C)(C)c1ccc(C(=O)N2CCN(C3CCCCC3)CC2)cc1,0.5,0.8166983127593994,0.7350928783416748,0.5,0.2649071216583252,0.6434831619262695,fine-tune predictive component_2110
204.0,c1ccc(OCCC2CN(C3CCCCC3)CCN2)cc1,C#CCN1CCN(C2CCCCC2)CC1CCOc1ccccc1,0.6000000238418579,0.7452369332313538,0.6412521004676819,0.6000000238418579,0.3587479293346405,0.6434738636016846,fine-tune predictive component_2111
239.0,O=C(CCn1cccn1)N1CCN(C2CCCC2)CC1,Cc1cc(C)n(CCC(=O)N2CCN(C3CCCC3)CC2)n1,0.5,0.8538960814476013,0.7188681364059448,0.5,0.2811318635940552,0.6434705257415771,fine-tune predictive component_2112
209.0,O=C(N1CCC(N2CCCC2)CC1)N1CCN(C2CCCC2)CC1,O=C(N1CCC(N2CCCC2)CC1)N1CCN(C2CCCC2)CC1,0.5,0.7756200432777405,0.7541875839233398,0.5,0.24581240117549896,0.6434421539306641,fine-tune predictive component_2113
233.0,O=C(NCC1CCCN1)c1ccc(OCCCN2CCN(C3CCCCC3)CC2)cc1,CCN1CCCC1CNC(=O)c1ccc(OCCCN2CCN(C3CCCCC3)CC2)cc1,0.8999999761581421,0.5451527833938599,0.49973738193511963,0.8999999761581421,0.5002626180648804,0.6434242129325867,fine-tune predictive component_2114
239.0,O=C(NCC1CCCN1)Nc1ccc2c(c1)OCCO2,CCN1CCCC1CN(C)C(=O)Nc1ccc2c(c1)OCCO2,0.4000000059604645,0.9257984757423401,0.8627391457557678,0.4000000059604645,0.1372608244419098,0.6433970928192139,fine-tune predictive component_2115
125.0,O=C(c1cccc(S(=O)(=O)N2CCN(C3CCCCC3)CC2)c1)N1CCN(c2ccccc2)CC1,Cc1ccc(C)c(N2CCN(C(=O)c3ccc(C)c(S(=O)(=O)N4CCN(C5CCCCC5)CC4)c3)CC2)c1,0.5,0.5707228183746338,0.8786972761154175,0.5,0.12130272388458252,0.6432929039001465,fine-tune predictive component_2116
237.0,O=C(CSc1nc2ncccn2n1)N1CCN(C2CCCC2)CC1,Cc1cc(C)n2nc(SCC(=O)N3CCN(C4CCCC4)CC3)nc2n1,0.5,0.7619904279708862,0.7603034973144531,0.5,0.23969648778438568,0.6432394981384277,fine-tune predictive component_2117
231.0,O=C(C1CCCC1)N1CCC(C(=O)N2CCC(C(=O)N3CCC(N4CCN(C5CCN(C6CCCC6)CC5)CC4)CC3)CC2)CC1,O=C(C1CCCC1)N1CCC(C(=O)N2CCC(C(=O)N3CCC(N4CCN(C5CCN(C6CCCC6)CC5)CC4)CC3)CC2)CC1,0.6000000238418579,0.44259515404701233,0.8312807679176331,0.6000000238418579,0.16871926188468933,0.6432220339775085,fine-tune predictive component_2118
179.0,c1ccc2c(c1)-c1ccccc1C2N1CCN(CCN2CCNCC2)CC1,OCCN1CCN(CCN2CCN(C3c4ccccc4-c4ccccc43)CC2)CC1,0.699999988079071,0.7934476137161255,0.5321516394615173,0.699999988079071,0.46784836053848267,0.6432162523269653,fine-tune predictive component_2119
203.0,O=C(Cn1ncc2[nH]ncc21)N1CCN(C2CCCC2)CC1,Cc1nn(C)c2cnn(CC(=O)N3CCN(C4CCCC4)CC3)c12,0.5,0.8474467396736145,0.7208759784698486,0.5,0.27912402153015137,0.6432128548622131,fine-tune predictive component_2120
224.0,O=C(c1ccc(Cn2c(N3CCCCC3)cc(=O)[nH]c2=O)cc1)N1CCN(C2CCCC2)CC1,CC1CC(N)CN(c2cc(=O)[nH]c(=O)n2Cc2ccc(C(=O)N3CCN(C4CCCC4)CC3)cc2C#N)C1,0.6000000238418579,0.6092153787612915,0.7084904313087463,0.6000000238418579,0.2915095388889313,0.6432033181190491,fine-tune predictive component_2121
165.0,O=C1Nc2cccnc2N(C(=O)CN2CCCCC2)c2ccccc21,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,0.5,0.7731015682220459,0.7545737028121948,0.5,0.24542631208896637,0.6431554555892944,fine-tune predictive component_2122
247.0,O=S(=O)(c1ccccc1N1CCCC1)N1CCN(C2CCCCC2)CC1,O=[N+]([O-])c1ccc(N2CCCC2)c(S(=O)(=O)N2CCN(C3CCCCC3)CC2)c1,0.5,0.5356539487838745,0.906339704990387,0.5,0.09366031736135483,0.643104076385498,fine-tune predictive component_2123
237.0,O=c1[nH]c(=O)c2[nH]c(=NCCN3CCNCC3)[nH]c2[nH]1,CN1CCN(CCN=c2[nH]c3c(=O)n(C)c(=O)n(C)c3[nH]2)CC1,0.6000000238418579,0.6863837838172913,0.6670604348182678,0.6000000238418579,0.3329395651817322,0.6430429220199585,fine-tune predictive component_2124
155.0,c1ccc2[nH]c(CNCC3CCCN3)nc2c1,CCCC(NCC1CCCN1CC)c1nc2ccccc2n1C,0.6000000238418579,0.8490593433380127,0.5997063517570496,0.6000000238418579,0.40029364824295044,0.6430186629295349,fine-tune predictive component_2125
222.0,C1CC(N2CCC(N3CCCC(CN4CCN(C5CCCC5)CC4)C3)CC2)C1,C1CC(N2CCC(N3CCCC(CN4CCN(C5CCCC5)CC4)C3)CC2)C1,0.6000000238418579,0.7164514064788818,0.6527878046035767,0.6000000238418579,0.34721216559410095,0.6429936289787292,fine-tune predictive component_2126
228.0,O=C(Cn1nccc(N2CCN(C3CCC3)CC2)c1=O)N1CCN(C2CCN(C3CCCCC3)CC2)CC1,O=C(Cn1ncc(Cl)c(N2CCN(C3CCC3)CC2)c1=O)N1CCN(C2CCN(C3CCCCC3)CC2)CC1,0.6000000238418579,0.5303549766540527,0.7586880922317505,0.6000000238418579,0.24131187796592712,0.6429824829101562,fine-tune predictive component_2127
228.0,c1cncc(CN2CCN(C3CCNC3)CC2)c1,Cc1ncccc1CN1CCN(C2CCNC2)CC1CCCO,0.6000000238418579,0.8198300004005432,0.6102129220962524,0.6000000238418579,0.38978707790374756,0.6429805755615234,fine-tune predictive component_2128
238.0,O=C(N=c1[nH]c2nc3ccccn3c(=O)c2cc1C(=O)NCC1CCCN1)c1ccco1,CCN1CCCC1CNC(=O)c1cc2c(=O)n3ccccc3nc2n(CCCCOC)c1=NC(=O)c1ccco1,0.8999999761581421,0.23958928883075714,0.7522535920143127,0.8999999761581421,0.24774642288684845,0.6428892612457275,fine-tune predictive component_2129
148.0,C1CCC(N2CCNCC2)C1,CCNC(=O)N1CCN(C2CCCC2)CC1,0.5,0.7680920362472534,0.7561237215995789,0.5,0.24387626349925995,0.6428472399711609,fine-tune predictive component_2130
247.0,O=C(c1ccccc1)N1CCN(C2CCCCC2)CC1,COc1cc(C(=O)N2CCN(C3CCCCC3)CC2)c(Br)c(OC)c1OC,0.5,0.6996691823005676,0.7919039726257324,0.5,0.20809604227542877,0.6427403092384338,fine-tune predictive component_2131
247.0,O=C(NCC(=O)N1CCCC1)C1CCCN1C(=O)C1CCCCN1C1CCN(C(=O)NCC2CCCN2CC2CCCN2)CC1,CCN1CCCC1CN1CCCC1CNC(=O)N1CCC(N2CCCCC2C(=O)N2CCCC2C(=O)NC(COC)C(=O)N2CCCC2)CC1,0.699999988079071,0.3160938322544098,0.841439425945282,0.699999988079071,0.15856055915355682,0.6427047848701477,fine-tune predictive component_2132
195.0,O=C(N1CCN(C2CCC2)CC1)N1CCC2(CCN(CC3CCOCC3)CC2)C1,CC1CN(C(=O)N2CCN(C3CCC3)CC2)CC12CCN(CC1CCOCC1)CC2,0.6000000238418579,0.7065567374229431,0.6565905809402466,0.6000000238418579,0.3434094190597534,0.6426991820335388,fine-tune predictive component_2133
110.0,O=C(COC(=O)c1cccc(S(=O)(=O)N2CCNCC2)c1)NCC1CCCN1,CCN1CCCC1CNC(=O)COC(=O)c1ccc(C)c(S(=O)(=O)N2CCN(C(C)=O)CC2)c1,0.5,0.5263914465904236,0.9128140807151794,0.5,0.08718594908714294,0.6426917314529419,fine-tune predictive component_2134
182.0,O=C(NCC1CCCN1)C1CN(C2CCCC2)CC1c1ccccc1,CCN1CCCC1CNC(=O)C1CN(C2CCCC2)CC1c1ccc(Cl)c(Cl)c1,0.699999988079071,0.7079512476921082,0.5621036291122437,0.699999988079071,0.43789640069007874,0.6426380276679993,fine-tune predictive component_2135
249.0,O=C(Nc1sccc1C(=O)N1CCN(C2CCCC2)CC1)C1CCCCC1,CC(C)c1cc(C(=O)N2CCN(C3CCCC3)CC2)c(NC(=O)C2CCCCC2C(=O)O)s1,0.5,0.636435866355896,0.8297433257102966,0.5,0.17025667428970337,0.642564058303833,fine-tune predictive component_2136
207.0,O=C(N1CCCC1)N1CCN(C2CCCC2)CC1,O=C(N1CCCC1)N1CCN(C2CCCC2)CC1,0.5,0.7098214030265808,0.7856758236885071,0.5,0.21432416141033173,0.642562210559845,fine-tune predictive component_2137
236.0,O=C(c1ccccc1)N1CCN(C2CCCCC2)CC1,COc1ccc(Br)cc1C(=O)N1CCN(C2CCCCC2)CC1,0.5,0.803013801574707,0.7385773658752441,0.5,0.26142260432243347,0.642526388168335,fine-tune predictive component_2138
183.0,O=S1(=O)CC(N2CCN(CCN3CCCC3)CC2)CN1C1CCCC1,O=S1(=O)CC(N2CCN(CCN3CCCC3)C(CCO)C2)CN1C1CCCC1,0.6000000238418579,0.650840699672699,0.6836363077163696,0.6000000238418579,0.31636372208595276,0.6425182819366455,fine-tune predictive component_2139
132.0,O=C(NCC1CCCN1)Nc1cccc(-c2ccncn2)c1,CCN1CCCC1CNC(=O)Nc1cc(-c2ccncn2)cc(C(F)(F)F)c1,0.6000000238418579,0.8114514350891113,0.6122287511825562,0.6000000238418579,0.38777121901512146,0.6425079703330994,fine-tune predictive component_2140
206.0,O=C(C1CCC1)N1CCN(C2CCCC2)CC1,O=C(C1CCC1)N1CCN(C2CCCC2)CC1,0.5,0.7305715680122375,0.7742449045181274,0.5,0.22575512528419495,0.6424981355667114,fine-tune predictive component_2141
138.0,O=C(NCCc1c[nH]cn1)N1CCN(C2CCCCC2)CC1,O=C(NCCc1c[nH]cn1)N1CCN(C2CCCCC2)CC1,0.5,0.8881264328956604,0.7020114064216614,0.5,0.297988623380661,0.6424222588539124,fine-tune predictive component_2142
212.0,O=C(c1ccn[nH]1)N1CCN(C2CCSC2)CC1,Cn1ncc(Cl)c1C(=O)N1CCN(C2CCSC2)CC1CS(C)(=O)=O,0.5,0.7340526580810547,0.7721758484840393,0.5,0.2278241366147995,0.642421305179596,fine-tune predictive component_2143
243.0,O=C(c1cccnc1)N1CCN(C2CCCCC2)CC1,CSc1ncccc1C(=O)N1CCN(C2CCCCC2)CC1,0.5,0.802828311920166,0.7383559942245483,0.5,0.26164403557777405,0.6424196362495422,fine-tune predictive component_2144
199.0,O=C1COC(c2ccc(CNCC3CCCN3)cc2)=NN1C1CCCCC1,CCN1CCCC1CNC(C)c1ccc(C2=NN(C3CCCCC3)C(=O)C(C)O2)cc1,0.6000000238418579,0.7142714858055115,0.652304470539093,0.6000000238418579,0.34769555926322937,0.642411470413208,fine-tune predictive component_2145
219.0,O=C(NCC1CCCN1)c1ccccc1C(=O)NS(=O)(=O)c1ccccc1,CCN1CCCC1CNC(=O)c1c(C)cccc1C(=O)NS(=O)(=O)c1cccc(C(F)(F)F)c1,0.800000011920929,0.6119300723075867,0.528533399105072,0.800000011920929,0.47146663069725037,0.6423996686935425,fine-tune predictive component_2146
248.0,O=C1CC(N2CCN(C3CCCC3)CC2)CN1C1CCCC1,O=C1CC(N2CCN(C3CCCC3)CC2)CN1C1CCCC1,0.5,0.798691987991333,0.7399852871894836,0.5,0.26001471281051636,0.6423224210739136,fine-tune predictive component_2147
200.0,O=C(CN1CCCN(C2CCCC2)CC1)N1CCN(C2CCC2)CC1,O=C(CN1CCCN(C2CCCC2)CC1)N1CCN(C2CCC2)CC1,0.5,0.7725134491920471,0.7521912455558777,0.5,0.24780873954296112,0.6422446370124817,fine-tune predictive component_2148
162.0,N=c1ccc(NC(=O)N2CCN(C3CCC3)CC2)c[nH]1,CCCC(C)N=c1ccc(NC(=O)N2CCN(C3CCC3)CC2)c[nH]1,0.5,0.8617927432060242,0.712078332901001,0.5,0.287921667098999,0.6422138810157776,fine-tune predictive component_2149
204.0,c1cc(CNCC2CCCN2)cs1,CCN1CCCC1CN(C)Cc1c(NC(=O)CCN(C)C)sc(C(=O)NC(C)C)c1C,0.5,0.5413724780082703,0.8983258605003357,0.5,0.1016741544008255,0.6421859264373779,fine-tune predictive component_2150
210.0,C1CCC(N2CCN(CCCN3CCN(C4CCCC4)CC3)CC2)CC1,CC1CN(C2CCCCC2)CCN1CC(O)CN1CCN(C2CCCC2)CC1C,0.5,0.7332826852798462,0.7713088989257812,0.5,0.22869107127189636,0.6419979929924011,fine-tune predictive component_2151
145.0,O=C(C1=CCC=C1)N1CCN(C2CCN(C(=O)C3CCN(C(=O)C4CCC4)CC3)CC2)CC1,CC1=C(C(=O)N2CCN(C3CCN(C(=O)C4CCN(C(=O)C5CCC5)CC4)CC3)CC2)C=CC1,0.5,0.6358532309532166,0.8281299471855164,0.5,0.17187005281448364,0.6419464349746704,fine-tune predictive component_2152
147.0,O=C(C1CN(C2CC2)CC12CCCCC2)N1CCNCC1,CC(C)CN1CCN(C(=O)C2CN(C3CC3)CC23CCCCC3)CC1C,0.5,0.7691548466682434,0.7529547214508057,0.5,0.24704530835151672,0.6419457197189331,fine-tune predictive component_2153
209.0,O=C(Nc1ccccc1)N1CCN(C2CCN(C3CCCC3)CC2)CC1,O=C(Nc1ccc(F)cc1)N1CCN(C2CCN(C3CCCC3)CC2)CC1,0.5,0.8815381526947021,0.7031492590904236,0.5,0.2968507409095764,0.6418820023536682,fine-tune predictive component_2154
232.0,O=C1C(N2CCN(C3CCCCC3)CC2)=C(N2CCCC2)C(=O)c2ncccc21,O=C1C(N2CCN(C3CCCCC3)CC2)=C(N2CCCC2)C(=O)c2ncccc21,0.5,0.7857720851898193,0.7444648146629333,0.5,0.25553518533706665,0.641778290271759,fine-tune predictive component_2155
206.0,c1ccc(C2CC(N3CCN(CCN4CCOCC4)CC3)c3ccccc32)cc1,COc1ccc(C2CC(N3CCN(CCN4CCOCC4)CC3)c3cc(Br)ccc32)cc1,0.6000000238418579,0.5986460447311401,0.7107483148574829,0.6000000238418579,0.2892516553401947,0.6417721509933472,fine-tune predictive component_2156
245.0,C1CNC(CNC2CN3CCCC4CCC(CCC3)C42)C1,CCN1CCCC1CNC1CN2CCCC3CCC(CCC2)C31,0.5,0.8593164086341858,0.7117926478385925,0.5,0.28820735216140747,0.6417413353919983,fine-tune predictive component_2157
225.0,O=C(NCC1CCCN1)C1CCCC2c3[nH]c4ccccc4c3CCN12,CCN1CCCC1CNC(=O)C1CCCC2c3c(c4ccccc4n3C)CCN12,0.5,0.8655756115913391,0.7090938091278076,0.5,0.2909061908721924,0.6416977047920227,fine-tune predictive component_2158
210.0,O=C(C1CCN(S(=O)(=O)c2cc[nH]c2)CC1)N1CCN(C2CCCC2)CC1,CCOC(=O)c1c(S(=O)(=O)N2CCC(C(=O)N3CCN(C4CCCC4)CC3)CC2)c(C)n(C)c1C,0.5,0.5478535890579224,0.891282856464386,0.5,0.10871715843677521,0.6416926980018616,fine-tune predictive component_2159
182.0,O=C(NCC1CCCN1)C1CCCN1CCCCN1CC(=O)N(CCC2CCCCC2)CC1=O,CCN1CCCC1CNC(=O)C1CCCN1CCCCN1CC(=O)N(CCC2CCCCC2)CC1=O,0.6000000238418579,0.41428902745246887,0.8539136052131653,0.6000000238418579,0.1460864096879959,0.641633152961731,fine-tune predictive component_2160
127.0,O=C(NC1CCCCC1)c1cccc(C(=O)N2CCN(C3CCCCC3)CC2)c1,O=C(NC1CCCCC1)c1cc(Br)cc(C(=O)N2CCN(C3CCCCC3)CC2)c1,0.5,0.691264271736145,0.7931267619132996,0.5,0.20687320828437805,0.6415845155715942,fine-tune predictive component_2161
157.0,O=C(CN1CCN(C2CCCC2)CC1)c1cccc2c1OCCCO2,Cc1ccc(C(=O)CN2CCN(C3CCCC3)CC2)c2c1OCCCO2,0.5,0.7744229435920715,0.7493181824684143,0.5,0.2506817877292633,0.6415789723396301,fine-tune predictive component_2162
232.0,O=C(NCC1CCCN1)NNC(=O)C1CCCN1C(=O)C1CCCN1C(=O)NCc1ccccc1,CCN1CCCC1CNC(=O)NNC(=O)C1CCCN1C(=O)C1CCCN1C(=O)NCc1ccccc1,0.6000000238418579,0.4074009358882904,0.8608924150466919,0.6000000238418579,0.1391075998544693,0.6415706276893616,fine-tune predictive component_2163
168.0,O=C(NC1CCCC1)C(c1ccc2c(c1)OCO2)N1CCN(C2CCCC2)CC1,O=C(NC1CCCC1)C(c1ccc2c(c1)OCO2)N1CCN(C2CCCC2)CC1,0.5,0.8247206211090088,0.7260388135910034,0.5,0.2739611566066742,0.6415541172027588,fine-tune predictive component_2164
223.0,O=C(c1cccnc1)N1CCN(C2CCCC2)CC1,CCN(CC)C(=O)c1cc(C)ncc1C(=O)N1CCN(C2CCCC2)CC1,0.5,0.7971156239509583,0.7383621335029602,0.5,0.2616378664970398,0.6415050029754639,fine-tune predictive component_2165
242.0,O=C(N=c1[nH]c(C(=O)N2CCN(C3CCCC3)CC2)cs1)C1CCCN1,CCN1CCCC1C(=O)N=c1[nH]c(C(=O)N2CCN(C3CCCC3)CC2)c(COC)s1,0.5,0.7167361974716187,0.7785531282424927,0.5,0.22144685685634613,0.6414682269096375,fine-tune predictive component_2166
177.0,C1CNC(CN2CCCC(N3CCN(C4CCC5CC4C5)CC3)C2)C1,CCN1CCCC1CN1CCCC(N2CCN(C3CCC4CC3C4(C)C)CC2)C1,0.6000000238418579,0.6988071203231812,0.6570449471473694,0.6000000238418579,0.3429550528526306,0.6414605975151062,fine-tune predictive component_2167
177.0,c1ccc2c(c1)NCC(CNCC1CCCN1)O2,CCN1CCCC1CNCC1CN(C)c2cc(Br)cc([N+](=O)[O-])c2O1,0.6000000238418579,0.5713438391685486,0.7265605926513672,0.6000000238418579,0.2734393775463104,0.6414292454719543,fine-tune predictive component_2168
200.0,O=C(NCC1CCCN1)c1nc[nH]c1C(=O)NCc1ccccc1,CCN(CC)CCNC(=O)c1ccc(CNC(=O)c2[nH]cnc2C(=O)NCC2CCCN2CC)cc1,0.699999988079071,0.3336678147315979,0.8148275017738342,0.699999988079071,0.18517252802848816,0.641399085521698,fine-tune predictive component_2169
145.0,O=C(CN1CCCCC1)Nc1c[nH]n(-c2ccccc2)c1=O,CCC1CCCCN1CC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,0.4000000059604645,0.8960162997245789,0.8700964450836182,0.4000000059604645,0.12990358471870422,0.6413781046867371,fine-tune predictive component_2170
184.0,O=C(CN1C(=O)CC(C2CCN(C3CCC3)CC2)C1=O)N1CCN(C2CCCC2)CC1,CC1(C2CCN(C3CCC3)CC2)CC(=O)N(CC(=O)N2CCN(C3CCCC3)CC2)C1=O,0.5,0.6079489588737488,0.8449715375900269,0.5,0.15502847731113434,0.6413546800613403,fine-tune predictive component_2171
187.0,O=C1NC(=O)C(CC2CCCCC2)(N2CCN(C3CCC3)CC2)C(=O)N1,O=C1NC(=O)C(CC2CCCCC2)(N2CCN(C3CCC3)CC2)C(=O)N1,0.5,0.7354149222373962,0.7682048082351685,0.5,0.23179520666599274,0.6413355469703674,fine-tune predictive component_2172
247.0,c1ccc(-n2ccc(N3CCN(C4CCCCC4)CC3)c2)cc1,COc1ccc(-n2c(O)cc(N3CCN(C4CCCCC4)CC3)c2O)cc1,0.5,0.8630542159080505,0.7090456485748291,0.5,0.2909543514251709,0.6413059830665588,fine-tune predictive component_2173
222.0,O=C1NC=C(C(=O)N2CCC(N3CCN(C4CCCC4)CC3)CC2)CN1,CC1=C(C(=O)N2CCC(N3CCN(C4CCCC4)CC3)C(C)C2)C(C)NC(=O)N1C,0.5,0.7640944123268127,0.753496527671814,0.5,0.24650347232818604,0.6412832736968994,fine-tune predictive component_2174
178.0,O=C(c1cccc(C2CCCN2C(=O)c2ccc[nH]c2=O)c1)N1CCN(C2CCCC2)CC1,Cc1ccc(C2CCCN2C(=O)c2cc(C)c(C)[nH]c2=O)cc1C(=O)N1CCN(C2CCCC2)CC1,0.5,0.7035103440284729,0.7851448059082031,0.5,0.21485517919063568,0.6412420272827148,fine-tune predictive component_2175
233.0,O=S(=O)(c1ccccc1)N1CCN(C2CCCC2)CC1,COc1ccc(S(=O)(=O)N2CCN(C3CCCC3)CC2)cc1OC,0.4000000059604645,0.8088775277137756,0.9151382446289062,0.4000000059604645,0.08486178517341614,0.6412025094032288,fine-tune predictive component_2176
161.0,O=C(CCS(=O)(=O)c1ccc2c(c1)N(C(=O)C1CC1)CC2)N1CCN(C2CCCC2)CC1,Cc1cc2c(cc1S(=O)(=O)CCC(=O)N1CCN(C3CCCC3)CC1)N(C(=O)C1CC1)C(C)C2,0.5,0.6166279315948486,0.8381884694099426,0.5,0.16181150078773499,0.6411052346229553,fine-tune predictive component_2177
210.0,O=C(CNC(=S)N(C1CCCCC1)C1CCCC1)N1CCN(C2CCCC2)CC1,O=C(CNC(=S)N(C1CCCCC1)C1CCCC1)N1CCN(C2CCCC2)CC1,0.5,0.689124584197998,0.7927645444869995,0.5,0.2072354555130005,0.6410697102546692,fine-tune predictive component_2178
226.0,O=C(CN1CNCC1=O)N1CCN(C2CCCC2)CC1,O=C(CN1CNCC1=O)N1CCN(C2CCCC2)CC1,0.5,0.7544609904289246,0.7575823068618774,0.5,0.24241767823696136,0.6410431861877441,fine-tune predictive component_2179
179.0,O=C(c1csnn1)N1CCN(C2CCCC2)CC1,O=C(c1csnn1)N1CCN(C2CCCC2)CC1,0.5,0.8078543543815613,0.7320266366004944,0.5,0.267973393201828,0.6410108208656311,fine-tune predictive component_2180
186.0,C1CNC(CNC2=NCCN2)C1,CCN1CCCC1CNC1=NCCN1,0.6000000238418579,0.668276846408844,0.6705911159515381,0.6000000238418579,0.3294088542461395,0.6409658789634705,fine-tune predictive component_2181
245.0,O=C(CN1CCN(CCCn2ncn(-c3ccccc3)c2=O)CC1)NCC1CCCN1,CCN1CCCC1CNC(=O)CN1CCN(CCCn2nc(C)n(-c3ccccc3F)c2=O)CC1,0.6000000238418579,0.5407294034957886,0.7454708218574524,0.6000000238418579,0.2545291781425476,0.6409567594528198,fine-tune predictive component_2182
248.0,O=C(NCC1CCCN1)c1cc(-n2cccc2)nc2ccccc12,CCN1CCCC1CNC(=O)c1cc(-n2c(C)ccc2C)nc2ccccc12,0.6000000238418579,0.7356680631637573,0.6388565301895142,0.6000000238418579,0.36114346981048584,0.640852689743042,fine-tune predictive component_2183
42.0,O=c1oc2ccccc2cc1CCN1CCN(C2CCCCC2)CC1,COc1ccc2cc(C(O)CN3CCN(C4CCCCC4)CC3C(=O)NC(C)C)c(=O)oc2c1,0.6000000238418579,0.5996874570846558,0.707043468952179,0.6000000238418579,0.29295650124549866,0.6406546235084534,fine-tune predictive component_2184
224.0,O=C(c1ccco1)N1CCN(C2CCCC2)CC1,Cc1cc(C)c(C(=O)N2CCN(C3CCCC3)CC2)o1,0.5,0.832852840423584,0.7198857069015503,0.5,0.2801142930984497,0.6406296491622925,fine-tune predictive component_2185
228.0,c1ccc(CN2CCN(C3CCN(C4CC4)CC3)CC2)cc1,OCCC1CN(C2CCN(C3CC3)CC2)CCN1Cc1ccccc1F,0.6000000238418579,0.8422815203666687,0.596326470375061,0.6000000238418579,0.40367352962493896,0.6405390501022339,fine-tune predictive component_2186
243.0,C1CCC(C2CN(CC3CCCN3)CCC2N2CCN(C3CCCC3)CC2)CC1,CCN1CCCC1CN1CCC(N2CCN(C3CCCC3)CC2)C(C2CCCCC2)C1,0.6000000238418579,0.6226557493209839,0.6935057640075684,0.6000000238418579,0.30649423599243164,0.6405162215232849,fine-tune predictive component_2187
182.0,O=C(Nc1ccccc1)N1CCN(C2CCCC2)CC1,Cc1cc(Br)c(NC(=O)N2CCN(C3CCCC3)CC2)cc1Cl,0.5,0.7929286360740662,0.7372927665710449,0.5,0.2627072334289551,0.6404582262039185,fine-tune predictive component_2188
245.0,O=C(N=c1[nH]c2ccc(C(=O)NCC3CCCN3)cc2s1)NC1CC(c2ccccc2)CCN(CC2CCCN2)C1=O,CCN1CCCC1CNC(=O)c1cc2sc(=NC(=O)NC3CC(c4cc(OC)ccc4Br)CCN(CC4CCCN4CC)C3=O)[nH]c2cc1F,0.8999999761581421,0.2600492238998413,0.7152391076087952,0.8999999761581421,0.28476089239120483,0.6404549479484558,fine-tune predictive component_2189
188.0,O=C(c1csc(-c2ccccc2)c1)N1CCN(C2CCC2)CC1,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N1CCN(C2CCC2)CC1,0.5,0.8495044708251953,0.7122653722763062,0.5,0.28773465752601624,0.6404391527175903,fine-tune predictive component_2190
115.0,O=C(C1CCCN(C(=O)C2CCS(=O)(=O)CC2)C1)N1CCN(C2CCC2)CC1,O=C(C1CCCN(C(=O)C2CCS(=O)(=O)CC2)C1)N1CCN(C2CCC2)CC1,0.5,0.6847736239433289,0.7932624220848083,0.5,0.20673759281635284,0.6404189467430115,fine-tune predictive component_2191
