Step,Scaffold,SMILES,bioactivity,Tanimoto Similarity,raw_bioactivity,total_score,ID
239.0,O=C(NCC1CCCN1)c1cc2ccccc2n1CCc1ccccc1,CCN1CCCC1CNC(=O)c1cc2cc(OC)ccc2n1CCc1ccc(OC)c(OC)c1,1.0,0.4275362193584442,1.0,0.6538625359535217,fine-tune predictive component_1017
243.0,O=C(NCC1CCCN1)c1cn[nH]c1-c1cnc(=Nc2ccccc2)[nH]c1,CCN1CCCC1CNC(=O)c1cn[nH]c1-c1cnc(=Nc2ccc(OC)cc2)[nH]c1,1.0,0.42748090624809265,1.0,0.6538202166557312,fine-tune predictive component_1018
167.0,O=C(NCC1CCCN1)c1ccc(=O)[nH]c1,CCN1CCCC1CNC(=O)c1ccc(=O)[nH]c1,0.800000011920929,0.5340909361839294,0.800000011920929,0.6536610126495361,fine-tune predictive component_1019
166.0,O=C(NCC1CCCN1)c1cnoc1,CCN1CCCC1CNC(=O)c1c(C)noc1C,0.800000011920929,0.5340909361839294,0.800000011920929,0.6536610126495361,fine-tune predictive component_1020
240.0,O=C(NCC1CCCN1)c1cccc(C2CCCC2N2CCNCC2)c1,CCCc1cc(OC)c(C(=O)NCC2CCCN2CC)cc1C1CCCC1N1CCN(C)CC1,0.8999999761581421,0.47445255517959595,0.8999999761581421,0.6534579396247864,fine-tune predictive component_1021
215.0,O=C(NCC(=O)N1CCCCC1)c1ccc(C(=O)NCC2CCCN2)cc1,CCN1CCCC1CNC(=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)N2CCCCC2)cc1OC,0.8999999761581421,0.47445255517959595,0.8999999761581421,0.6534579396247864,fine-tune predictive component_1022
240.0,O=C(NCC1CCCN1)c1ccc(C(=O)NC2CCOc3ccccc32)cc1,CCN1CCCC1CNC(=O)c1cc(OC)c(C(=O)NC2CCOc3c(F)cc(F)cc32)cc1OC,0.8999999761581421,0.47445255517959595,0.8999999761581421,0.6534579396247864,fine-tune predictive component_1023
218.0,O=C(Nc1ccc(C(=O)NCC2CCCN2)cc1)Nc1cccc(C(=O)NCC2CCCCN2)c1,CCN1CCCC1CNC(=O)c1ccc(NC(=O)Nc2ccc(OC)c(C(=O)NCC3CCCCN3)c2)c(OC)c1,1.0,0.42675158381462097,1.0,0.6532622575759888,fine-tune predictive component_1024
161.0,O=C(NCC1CCCN1)c1ccc(-c2cnoc2)cc1,CCN1CCCC1CNC(=O)c1ccc(-c2c(C)noc2C)c(COC)c1,0.8999999761581421,0.47413793206214905,0.8999999761581421,0.6532412171363831,fine-tune predictive component_1025
246.0,O=C(NCC1CCCN1)c1ccccc1SC(CC1CCCC1)C(=O)Nc1ccccc1,CCN1CCCC1CNC(=O)c1ccccc1SC(CC1CCCC1)C(=O)Nc1cc(OC)ccc1OC,1.0,0.4266666769981384,1.0,0.6531972885131836,fine-tune predictive component_1026
172.0,O=C(CNS(=O)(=O)c1ccccc1)NCC1CCCN1,CCN1CCCC1CNC(=O)CN(C)S(=O)(=O)c1ccc(OC)cc1,0.800000011920929,0.5333333611488342,0.800000011920929,0.6531972885131836,fine-tune predictive component_1027
237.0,O=C(NCC1CCCN1)c1cccc(N2CCc3ccccc32)c1,CCN1CCCC1CNC(=O)c1cc(C)c(C)c(N2CCc3cc(S(=O)(=O)NCCCOC)c(OC)cc32)c1,1.0,0.4266666769981384,1.0,0.6531972885131836,fine-tune predictive component_1028
214.0,O=C(NCC1CCCN1)c1ccc(N2CCN(C3CCCCC3)CC2)cc1,CCNc1cc(C(=O)NCC2CCCN2CC)c(OC)cc1N1CCN(C2CCCCC2)CC1,1.0,0.42657342553138733,1.0,0.6531258821487427,fine-tune predictive component_1029
217.0,O=C(NCC1CCCN1)c1ccc2ccc(C(=O)NCC3CCCN3)cc2c1,CCN1CCCC1CNC(=O)c1cc2c(OC)c(C(=O)NCC3CCCN3CC)cc(Br)c2cc1Br,1.0,0.42657342553138733,1.0,0.6531258821487427,fine-tune predictive component_1030
176.0,O=C(Nc1ccccc1)Oc1ccccc1C(=O)NCC1CCCN1,CCN1CCCC1CNC(=O)c1cc(C(F)(F)F)ccc1OC(=O)Nc1ccc(Br)cc1,0.800000011920929,0.5327869057655334,0.800000011920929,0.652862548828125,fine-tune predictive component_1031
249.0,O=C(NCC1CCCN1)c1ccc2c(-c3noc(C4CC4)n3)cccc2c1,CCN1CCCC1CNC(=O)c1c(OC)cc2c(-c3noc(C4CC4)n3)cccc2c1OC,0.8999999761581421,0.47328245639801025,0.8999999761581421,0.6526516675949097,fine-tune predictive component_1032
247.0,O=C(NCC1CCCN1)c1ccccc1OC1CCN(C2CCCC2)CC1,CCN1CCCC1CNC(=O)c1cc(C(F)(F)F)ccc1OC1CCN(C2CCCC2)CC1,0.8999999761581421,0.47328245639801025,0.8999999761581421,0.6526516675949097,fine-tune predictive component_1033
227.0,O=C(NCC1CCCN1)c1cc2ccccc2o1,CCN1CCCC1CNC(=O)c1cc2c(O)c(O)c(C(=O)OC)cc2o1,0.8999999761581421,0.4732142984867096,0.8999999761581421,0.6526046395301819,fine-tune predictive component_1034
187.0,O=C(CNS(=O)(=O)c1ccccc1)NCC1CCCN1,CCN1CCCC1CNC(=O)C(C)NS(=O)(=O)c1cc(C)c(C)cc1OC,0.800000011920929,0.5321100950241089,0.800000011920929,0.6524477601051331,fine-tune predictive component_1035
198.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1ccc(OC(C)C(=O)NC(C)(C)C)cc1,0.800000011920929,0.5321100950241089,0.800000011920929,0.6524477601051331,fine-tune predictive component_1036
243.0,O=C(NCC1CCCN1)c1ccccc1OC1CN(C2CCC2)C1,CCN1CCCC1CNC(=O)c1cccc(Cl)c1OC1CN(C2CCC2)C1,0.800000011920929,0.5321100950241089,0.800000011920929,0.6524477601051331,fine-tune predictive component_1037
198.0,O=C(NCC1CCCN1)c1cccc(NC(=O)c2cccc(NC(=O)c3cccnc3)c2)c1,CCN1CCCC1CNC(=O)c1cccc(NC(=O)c2ccc(OC)c(NC(=O)c3cccnc3)c2)c1,1.0,0.4256756901741028,1.0,0.6524382829666138,fine-tune predictive component_1038
246.0,O=C(NCC1CCCN1)c1ccc(CNCc2ccn(CCc3ccccc3)c2)cc1,CCN1CCCC1CNC(=O)c1ccc(CNC(O)c2cc(O)n(CCc3cc(Cl)ccc3OC)c2)cc1,1.0,0.4256756901741028,1.0,0.6524382829666138,fine-tune predictive component_1039
185.0,O=C(NCC1CCCN1)c1cc(-c2ccccc2)n(-c2ccccc2)c1,CCc1c(C(=O)NCC2CCCN2CC)cc(-c2ccc(OC)cc2)n1-c1ccc(F)cc1,0.8999999761581421,0.4728682041168213,0.8999999761581421,0.6523659825325012,fine-tune predictive component_1040
212.0,O=C(NCC1CCCN1)c1cc(-c2ccc(OCc3ccccc3)cc2)c[nH]c1=O,CCN1CCCC1CNC(=O)c1c(OC)c(-c2ccc(OCc3ccccc3)cc2)c(O)n(O)c1=O,1.0,0.42553192377090454,1.0,0.6523280739784241,fine-tune predictive component_1041
154.0,O=C(NCC1CCCN1)c1cnn(-c2ccc(Cc3ccccc3)cc2)c1,CCN1CCCC1CNC(=O)c1cnn(-c2ccc(C(C)(C)c3ccccc3)cc2OC)c1C,1.0,0.42553192377090454,1.0,0.6523280739784241,fine-tune predictive component_1042
239.0,O=C(NCC1CCCN1)c1ccc2sn(N=Cc3ccccc3)c(=O)c2c1,CCN1CCCC1CNC(=O)c1ccc2sn(N=Cc3c(OC)cc(OC)cc3OC)c(=O)c2c1C,1.0,0.42553192377090454,1.0,0.6523280739784241,fine-tune predictive component_1043
236.0,O=C(NCC1CCCN1)c1cc(C2CCCN2)n(-c2ccccc2)n1,CCN1CCCC1CNC(=O)c1cc(C2CCCN2C(N)=O)n(-c2ccc(OC)c(F)c2)n1,1.0,0.4253731369972229,1.0,0.6522063612937927,fine-tune predictive component_1044
208.0,O=C(NCC1CCCN1)c1cccc2nc(COc3ccccc3)nn12,CCN1CCCC1CNC(=O)c1cccc2nc(COc3ccc(OC)cc3)nn12,1.0,0.4253731369972229,1.0,0.6522063612937927,fine-tune predictive component_1045
187.0,O=C(NCC1CCCN1)c1ccccc1OCc1cnoc1,CCN1CCCC1CNC(=O)c1ccccc1OCc1c(C)noc1C,0.800000011920929,0.5315315127372742,0.800000011920929,0.6520929336547852,fine-tune predictive component_1046
221.0,O=C(COc1ccccc1C(=O)NCC1CCCN1)NCC1CCCN1,CCN1CCCC1CNC(=O)COc1ccc(Br)cc1C(=O)NCC1CCCN1CC,0.8999999761581421,0.4724409580230713,0.8999999761581421,0.6520711779594421,fine-tune predictive component_1047
246.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1ccc(F)cc1,0.699999988079071,0.6071428656578064,0.699999988079071,0.6519201993942261,fine-tune predictive component_1048
211.0,O=C(NCC1CCCN1)c1ccc(NC(=O)c2cccc(-c3ccccc3)c2)cc1,CCN1CCCC1CNC(=O)c1cc(OC)c(NC(=O)c2ccc(OC)c(-c3cccc(OC)c3)c2)cc1OC,1.0,0.4248366057872772,1.0,0.6517949104309082,fine-tune predictive component_1049
226.0,O=C(NCC1CCCN1)c1cccc(CN2CCN(C3CCCCC3)CC2)c1,CCN1CCCC1CNC(=O)c1c(OC)cc(OC)c(CN2CCN(C3CCCCC3)CC2)c1C(F)(F)F,1.0,0.4248366057872772,1.0,0.6517949104309082,fine-tune predictive component_1050
243.0,O=C(NCC1CCCN1)c1ccccc1NC(=O)c1ccnn1-c1ccccc1,CCN1CCCC1CNC(=O)c1cccc(C)c1NC(=O)c1cc(COC)nn1-c1ccc(OC)cc1,1.0,0.42465752363204956,1.0,0.6516575217247009,fine-tune predictive component_1051
221.0,O=C(NCC1CCCN1)c1ccc(Oc2ccccc2)c(NC(=O)c2ccccc2)c1,CCN1CCCC1CNC(=O)c1ccc(Oc2ccc(OC)cc2)c(NC(=O)c2ccc(OC)cc2)c1,1.0,0.42465752363204956,1.0,0.6516575217247009,fine-tune predictive component_1052
245.0,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1C(=O)NCC1CCCN1,CCN1CCCC1CNC(=O)c1ccccc1C(=O)NCCc1c(C(=O)O)n(C)c2ccc(OC)cc12,1.0,0.42465752363204956,1.0,0.6516575217247009,fine-tune predictive component_1053
244.0,O=C(NCC1CCCN1)c1cn(-c2ccccc2)c2ccccc12,CCN1CCCC1CNC(=O)c1c(OC)n(-c2ccc(C(F)(F)F)cc2C(F)(F)F)c2ccc(OC)cc12,1.0,0.42465752363204956,1.0,0.6516575217247009,fine-tune predictive component_1054
233.0,O=C(NCC1CCCN1)c1cc2ccccc2[nH]1,CCN1CCCC1CNC(=O)c1cc2cc(C)cc(C)c2[nH]1,0.8999999761581421,0.4716981053352356,0.8999999761581421,0.6515583395957947,fine-tune predictive component_1055
171.0,O=C(NCC1CCCN1)c1cnc2c(c1)CC1(CNc3ncccc31)C2,CCC1N(C)c2ncccc2C12Cc1cc(C(=O)NCC3CCCN3CC)c(OC)nc1C2,1.0,0.42446044087409973,1.0,0.6515063047409058,fine-tune predictive component_1056
249.0,O=C(NCC1CCCN1)c1ccccc1OC1CCNCC1,CCN1CCCC1CNC(=O)c1cc(Br)c(Cl)cc1OC1CCN(CC(C)(C)C)CC1,0.8999999761581421,0.47154471278190613,0.8999999761581421,0.651452362537384,fine-tune predictive component_1057
178.0,O=C(NCC1CCCN1)c1cccc(S(=O)(=O)N2CCN(c3ccccc3)CC2)c1,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)cc(OC)c1OC,0.8999999761581421,0.4714285731315613,0.8999999761581421,0.6513721942901611,fine-tune predictive component_1058
220.0,O=C(NCC1CCCN1)c1ccc[nH]c1=O,CCN1CCCC1CNC(=O)c1c(SC(C)C)cc(C)[nH]c1=O,0.800000011920929,0.5299999713897705,0.800000011920929,0.6511527895927429,fine-tune predictive component_1059
170.0,O=C(NCC1CCCN1)c1ccc2ccccc2c1,CCN1CCCC1CNC(=O)c1cc(Br)c2ccccc2c1OCCOC,0.800000011920929,0.5299145579338074,0.800000011920929,0.6511003375053406,fine-tune predictive component_1060
246.0,O=C(NCc1ccccc1)c1cccc(C(=O)NCC2CCCN2)c1,CCCOc1ccc(C(=O)NC(CC)c2ccc(C(C)(C)C)cc2)cc1C(=O)NCC1CCCN1CC,0.8999999761581421,0.47101449966430664,0.8999999761581421,0.6510860323905945,fine-tune predictive component_1061
241.0,O=C(Nc1ccc(N2CCOCC2)c(C(=O)NCC2CCCN2)c1)c1ccccc1,CCN1CCCC1CNC(=O)c1cc(NC(=O)c2cc(Cl)ccc2OC)ccc1N1CCOCC1,0.8999999761581421,0.47101449966430664,0.8999999761581421,0.6510860323905945,fine-tune predictive component_1062
242.0,O=C(NCC1CCCN1)c1cccc(OC(=O)c2ccccc2)c1,CCOC(=O)NNC(=O)c1ccc(C(=O)NCC2CCCN2CC)cc1OC(=O)c1cc(OC)c(C)c(OC)c1,1.0,0.42384105920791626,1.0,0.6510307788848877,fine-tune predictive component_1063
241.0,O=C(CSc1nnc(-c2ccccc2)o1)Nc1ccccc1C(=O)NCC1CCCN1,CCN1CCCC1CNC(=O)c1ccccc1NC(=O)CSc1nnc(-c2ccc(OC)cc2)o1,1.0,0.4236111044883728,1.0,0.6508541107177734,fine-tune predictive component_1064
205.0,O=C(NCC1CCCN1)c1csc2nc(-c3ccccc3)cc(N3CCCC3)c12,CCN1CCCC1CNC(=O)c1c(C)sc2nc(-c3ccc(OC)cc3)cc(N3CCCC3)c12,1.0,0.4236111044883728,1.0,0.6508541107177734,fine-tune predictive component_1065
222.0,O=C(NCC1CCCN1)c1ccc(CCCN2CCN(c3ccccc3)CC2)s1,CCN1CCCC1CNC(=O)c1sc(CCCN2CCN(c3ccccc3OC)CC2)cc1C,1.0,0.4236111044883728,1.0,0.6508541107177734,fine-tune predictive component_1066
245.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,CN1CCN(C2CC(c3ccc(F)cc3)c3c(Cl)ccc(Cl)c32)CC1,0.6000000238418579,0.7058823704719543,0.6000000238418579,0.6507914066314697,fine-tune predictive component_1067
221.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1ccc(NC)c(C(N)=NO)c1,0.800000011920929,0.529411792755127,0.800000011920929,0.6507914066314697,fine-tune predictive component_1068
230.0,O=C(NCC1CCCN1)c1ccc(N2CCN(Cc3ccccc3)CC2)cc1,CCN1CCCC1CNC(=O)c1ccc(N2CCN(Cc3ccccc3F)CC2)c(OC)c1,0.8999999761581421,0.47058823704719543,0.8999999761581421,0.650791347026825,fine-tune predictive component_1069
195.0,O=C(NCC1CCCN1)c1cccc(C(=O)N2CCN(c3ccccc3)CC2)c1,CCN1CCCC1CNC(=O)c1ccc(OC)c(C(=O)N2CCN(c3ccc(OC)cc3)CC2)c1,0.8999999761581421,0.47058823704719543,0.8999999761581421,0.650791347026825,fine-tune predictive component_1070
224.0,O=C(NCC1CCCN1)c1ccc(C(=O)Nc2ccccc2)cc1,CCN(CC)C(=O)c1ccc(NC(=O)c2ccc(C(=O)NCC3CCCN3CC)cc2OC)cc1Cl,0.8999999761581421,0.47058823704719543,0.8999999761581421,0.650791347026825,fine-tune predictive component_1071
249.0,O=C(Nc1nc[nH]c1C(=O)NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1c(NC(=O)c2c(OC)cc(C(F)(F)F)cc2C(F)(F)F)ncn1C,1.0,0.42335766553878784,1.0,0.6506593823432922,fine-tune predictive component_1072
187.0,O=C(NCC1CC1)c1cccc(-c2cccc(C(=O)NCC3CCCN3)c2)c1,CCN1CCCC1CNC(=O)c1cc(-c2cc(C(=O)NCC3CC3)ccc2OC)c(OC)cc1F,0.8999999761581421,0.4701492488384247,0.8999999761581421,0.6504877209663391,fine-tune predictive component_1073
170.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1ccccc1CNC(=O)NC,0.800000011920929,0.5288461446762085,0.800000011920929,0.6504436135292053,fine-tune predictive component_1074
226.0,O=C(NCC1CCCN1)c1cccc(C(=O)Nc2ccc(N3CCN(C4CCCC4)CC3)cc2)c1,CCN1CCCC1CNC(=O)c1cc(C(=O)Nc2ccc(N3CCN(C4CCCC4)CC3)cc2)c(OC)cc1OC,1.0,0.42307692766189575,1.0,0.6504436135292053,fine-tune predictive component_1075
129.0,O=C(NCC1CCCN1)c1cccc(NC(=O)C2CC2)c1,CCN1CCCC1CNC(=O)c1ccc(Cl)c(NC(=O)C2CC2)c1,0.800000011920929,0.5288461446762085,0.800000011920929,0.6504436135292053,fine-tune predictive component_1076
230.0,O=C(NCC1CCCN1)c1ccncc1,CCN1CCCC1CNC(=O)c1ccncc1,0.800000011920929,0.5287356376647949,0.800000011920929,0.6503756642341614,fine-tune predictive component_1077
240.0,O=C(NCC1CCCN1)c1cccc(-c2ncc(C(=O)NCC3CCCN3)s2)c1,CCN1CCCC1CNC(=O)c1ccc(OC)c(-c2nc(C)c(C(=O)NCC3CCCN3CC)s2)c1,1.0,0.42281877994537354,1.0,0.650245189666748,fine-tune predictive component_1078
155.0,O=C(COC(=O)c1ccccc1)NCC1CCCN1,CCN1CCCC1CNC(=O)COC(=O)c1c(OC)cccc1OC,0.800000011920929,0.5283018946647644,0.800000011920929,0.650108814239502,fine-tune predictive component_1079
222.0,O=C(NCCc1ccccc1)C(=O)NCC1CCCN1,CCN1CCCC1CNC(=O)C(=O)NCCc1ccc(OC)c(Cl)c1,0.800000011920929,0.5283018946647644,0.800000011920929,0.650108814239502,fine-tune predictive component_1080
236.0,O=C(NCc1ccccc1)C(=O)NCC1CCCN1,CCN1CCCC1CNC(=O)C(=O)NCc1cc(OC)ccc1OC,0.800000011920929,0.5283018946647644,0.800000011920929,0.650108814239502,fine-tune predictive component_1081
241.0,O=C(NNC(=S)NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=S)NNC(=O)c1c(OC)c(Br)cc(OC)c1OC,0.8999999761581421,0.469565212726593,0.8999999761581421,0.6500835418701172,fine-tune predictive component_1082
218.0,O=C(NCC1CCCN1)c1ccc(-c2ccccc2)nc1C(=O)NCC1CCCN1,CCN1CCCC1CNC(=O)c1ccc(-c2ccc(OC)c(Cl)c2)nc1C(=O)NCC1CCCN1C,1.0,0.4225352108478546,1.0,0.6500270962715149,fine-tune predictive component_1083
195.0,O=C(NCCc1ccccc1)c1cccc(C(=O)NCC2CCCN2)n1,CCc1c(OC)cc(C(=O)NCC2CCCN2CC)nc1C(=O)NCCc1cc(OC)ccc1OC,1.0,0.4225352108478546,1.0,0.6500270962715149,fine-tune predictive component_1084
214.0,O=C(NCC1CCCN1)c1cccc(CNC(=O)c2cc(C3=CCNCC3)[nH]n2)c1,CCN1CCCC1CNC(=O)c1cc(CNC(=O)c2n[nH]c(C3=CCN(CCOC)CC3)c2C)ccc1OC,0.8999999761581421,0.4693877696990967,0.8999999761581421,0.6499607563018799,fine-tune predictive component_1085
167.0,O=C(NCC1CCCN1)c1ccccc1OCCCN1CCN(Cc2ccccc2)CC1,CCN1CCCC1CNC(=O)c1cc(Br)cc(Br)c1OCCCN1CCN(Cc2ccc(OC)c(OC)c2OC)CC1,1.0,0.42236024141311646,1.0,0.6498925089836121,fine-tune predictive component_1086
248.0,O=C(NCC1CCCN1)c1cc(-c2ccccc2)cc(N2CCN(C3CCCCC3)CC2)c1,CCN1CCCC1CNC(=O)c1c(O)c(-c2ccc(OC)cc2)cc(N2CCN(C3CCCCC3)CC2)c1OC,1.0,0.42236024141311646,1.0,0.6498925089836121,fine-tune predictive component_1087
181.0,O=C(NCC1CCCN1)c1cc2ccccc2n(Cc2ccccc2)c1=O,CCN1CCCC1CNC(=O)c1c(O)c2ccc(OC)cc2n(Cc2c(Cl)cccc2Cl)c1=O,0.8999999761581421,0.4692307710647583,0.8999999761581421,0.6498520374298096,fine-tune predictive component_1088
209.0,O=C(NCC1CCCN1)c1cccc(OC2CCNCC2)c1,CCN1CCCC1CNC(=O)c1cccc(OC2CCN(C(C)(C)CCOC)CC2)c1,0.8999999761581421,0.4692307710647583,0.8999999761581421,0.6498520374298096,fine-tune predictive component_1089
162.0,O=C(NCC1CCCN1)c1cn(Cc2ccc(-c3ccccc3)cc2)nn1,CCN1CCCC1CNC(=O)c1cn(Cc2ccc(-c3cccc(OC)c3)cc2F)nn1,1.0,0.42222222685813904,1.0,0.6497862935066223,fine-tune predictive component_1090
237.0,O=C(NCC1CCCN1)c1ccc2c(=O)c(C(=O)c3ccccc3)c[nH]c2c1,CCCCn1cc(C(=O)c2ccc(CCC)cc2)c(=O)c2c(OC)cc(C(=O)NCC3CCCN3CC)cc21,1.0,0.4220779240131378,1.0,0.6496752500534058,fine-tune predictive component_1091
199.0,O=C(COc1ccccc1C(=O)NCC1CCCN1)NCCCn1ccnc1,CCN1CCCC1CNC(=O)c1cc(Cl)ccc1OCC(=O)NCCCn1ccnc1,0.8999999761581421,0.46875,0.8999999761581421,0.6495190262794495,fine-tune predictive component_1092
238.0,O=C(NCC1CCCN1)c1cccc(CCc2ccc3ccccc3n2)c1,CCN1CCCC1CNC(=O)c1cccc(CCc2nc3cc(OC)c(OC)cc3c(C)c2OC)c1,1.0,0.4217686951160431,1.0,0.6494371891021729,fine-tune predictive component_1093
204.0,O=C(NCC1CCCN1)c1ncn(Cc2ccccc2)c1C(=O)NCC1CCCN1,CCN1CCCC1CNC(=O)c1ncn(Cc2ccc(OC)c(C)c2)c1C(=O)NCC1CCCN1CC,1.0,0.4217686951160431,1.0,0.6494371891021729,fine-tune predictive component_1094
204.0,O=C(NCC1CCCN1)c1ccc(C(=O)NCC2CCCN2)c(-c2ccccc2)c1,CCN1CCCC1CNC(=O)c1cc(-c2cccc(Cl)c2)c(C(=O)NCC2CCCN2CC)cc1OC,1.0,0.4217686951160431,1.0,0.6494371891021729,fine-tune predictive component_1095
206.0,O=C(NCC1CCCN1)c1ccc2c(c1)N(C(=O)c1ccc(-c3ccccc3)cc1)CC2,CCN1CCCC1CNC(=O)c1ccc2c(c1)N(C(=O)c1ccc(-c3ccc(OC)cc3)cc1)CC2,1.0,0.4217686951160431,1.0,0.6494371891021729,fine-tune predictive component_1096
176.0,O=C(NCC1CCCN1)c1cccc(N2CCN(C3CC4CC3C4)CC2)c1,CCN1CCCC1CNC(=O)c1cc(N2CCN(C3CC4CC3C4(C)C)CC2)cc(C(C)(C)C)c1OC,1.0,0.4214285612106323,1.0,0.6491752862930298,fine-tune predictive component_1097
189.0,O=C(NCC1CCCN1)c1cccc(-c2[nH]nc3ccc(-c4nc[nH]n4)cc23)c1,CCN1CCCC1CNC(=O)c1cc(-c2[nH]nc3ccc(-c4nc[nH]n4)cc23)ccc1OC,1.0,0.4214285612106323,1.0,0.6491752862930298,fine-tune predictive component_1098
164.0,O=C(NCC1CCCN1)c1ccccc1,CCOc1cc(C(=O)NCC2CCCN2CC)cc(OCC)c1OCC,0.800000011920929,0.5267857313156128,0.800000011920929,0.6491752862930298,fine-tune predictive component_1099
235.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,COc1ccccc1C1CC(N2CCN(C)CC2)c2cc(F)ccc21,0.6000000238418579,0.7019230723381042,0.6000000238418579,0.6489636898040771,fine-tune predictive component_1100
161.0,O=C(NCC1CCCN1)c1ccc(-c2ccccc2)o1,CCN1CCCC1CNC(=O)c1ccc(-c2c(C)cc(Cl)cc2Cl)o1,0.8999999761581421,0.4678899049758911,0.8999999761581421,0.648922860622406,fine-tune predictive component_1101
172.0,O=C(NCC1CCCN1)c1ccc(OC2CCN(CCCOc3ccccc3)CC2)cc1,CCN1CCCC1CNC(=O)c1ccc(OC2CCN(CC(O)COc3ccc(OC)cc3)CC2)c(Cl)c1,1.0,0.42105263471603394,1.0,0.6488856673240662,fine-tune predictive component_1102
247.0,O=C(NCC1CCCN1)c1ccccc1SC1CCCC1,CCN1CCCC1CNC(=O)c1ccc(C(C)(C)C)cc1SC1CCCC1,0.800000011920929,0.5258620977401733,0.800000011920929,0.6486059427261353,fine-tune predictive component_1103
246.0,O=C(NCC1CCCN1)c1ccc(N2CCN(C3CCCC3)CC2)cc1,CCN1CCCC1CNC(=O)c1ccc(N2CCN(C3CCCC3)CC2)c(Cl)c1,0.8999999761581421,0.46721312403678894,0.8999999761581421,0.648453414440155,fine-tune predictive component_1104
222.0,O=C(NCC1CCCN1)c1nnc(COc2ccccc2)o1,CCN1CCCC1CNC(=O)c1nnc(COc2cccc(C(=O)NC)c2)o1,0.8999999761581421,0.46721312403678894,0.8999999761581421,0.648453414440155,fine-tune predictive component_1105
228.0,O=C(CNCc1ccccc1)NCC(=O)NCC1CCCN1,CCN1CCCC1CNC(=O)CNC(=O)CNCc1cccc(OC)c1OC,0.800000011920929,0.5254237055778503,0.800000011920929,0.6483355164527893,fine-tune predictive component_1106
222.0,O=C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(=O)c1cccc(C(F)(F)F)c1OCC(F)F,0.699999988079071,0.6000000238418579,0.699999988079071,0.6480740904808044,fine-tune predictive component_1107
227.0,O=C(NCC1CCCN1)c1ccccc1,CCCCCCCCCc1cc(O)c(O)cc1C(=O)NCC1CCCN1CC,0.800000011920929,0.5249999761581421,0.800000011920929,0.6480740904808044,fine-tune predictive component_1108
239.0,O=C(NCCc1ccccc1)c1cccc(C(=O)NCC2CCCN2)c1,CCN1CCCC1CNC(=O)c1c(C)cc(C)c(C(=O)NCCc2ccc(OC)c(OC)c2)c1C,0.8999999761581421,0.46666666865348816,0.8999999761581421,0.6480740308761597,fine-tune predictive component_1109
237.0,O=C(NCC1CCCN1)c1ccc(OCc2ccc(COCC3CCCN3)cc2)cc1,CCN1CCCC1CNC(=O)c1ccc(OCc2ccc(C(C)OCC3CCCN3C)cc2)c(OC)c1,1.0,0.41999998688697815,1.0,0.6480740308761597,fine-tune predictive component_1110
220.0,O=C(NCC1CCCN1)c1ccc(-c2ccccc2)c(C(=O)NCC2CCCN2)c1,CCN1CCCC1CNC(=O)c1ccc(-c2c(OC)cccc2OC)c(C(=O)NCC2CCCN2CC)c1,1.0,0.41999998688697815,1.0,0.6480740308761597,fine-tune predictive component_1111
212.0,O=C(NCC1CCCN1)c1nc(-c2ccccc2)oc1C(=O)NCC1CCCN1,CCN1CCCC1CNC(=O)c1nc(-c2cccc(OC)c2OC)oc1C(=O)NCC1CCCN1CC,1.0,0.41999998688697815,1.0,0.6480740308761597,fine-tune predictive component_1112
244.0,O=C(NCC1CCCN1)c1ccc(C(=O)N2CCCCC2)cc1,CCN1CCCC1CNC(=O)c1cc(OC)c(C(=O)N2CCCCC2CCCOC)cc1OC,0.8999999761581421,0.4661654233932495,0.8999999761581421,0.6477259397506714,fine-tune predictive component_1113
208.0,O=C(NCC1CCCN1)c1ccc(C(=O)N2CCN(C3CCCCC3)CC2)cc1,CCN1CCCC1CNC(=O)c1ccc(C(=O)N2CCN(C3CCCCC3)CC2)cc1OC,0.8999999761581421,0.4661654233932495,0.8999999761581421,0.6477259397506714,fine-tune predictive component_1114
223.0,O=C(NCC1CCCN1)c1ccc(CN2CCN(C3CCCC3)CC2)cc1,CCN1CCCC1CNC(=O)c1ccc(CN2CCN(C3CCCC3)CC2)cc1OC,0.8999999761581421,0.4661654233932495,0.8999999761581421,0.6477259397506714,fine-tune predictive component_1115
240.0,O=C(NCC1CCCN1)c1ccc2[nH]c(=O)[nH]c(=O)c2c1,CCN1CCCC1CNC(=O)c1ccc2[nH]c(=O)n(CCOC)c(=O)c2c1,0.8999999761581421,0.4661017060279846,0.8999999761581421,0.6476816534996033,fine-tune predictive component_1116
